Suburb,Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Propertycount
Northcote,2,701000,5.5,3070,2,1,1,0,109,11364
Northcote,1,410000,5.5,3070,1,1,0,0,,11364
Northcote,2,1255000,5.5,3070,2,1,2,314,120,11364
Northcote,2,665000,5.5,3070,2,1,1,120,76,11364
Northcote,2,1085000,5.5,3070,2,2,1,152,120,11364
Northcote,3,2315000,5.5,3070,3,1,2,899,143,11364
Northcote,2,1170000,5.5,3070,2,1,3,453,93,11364
Northcote,2,875000,5.5,3070,2,1,1,0,,11364
Northcote,3,1715000,5.5,3070,3,1,1,407,143,11364
Northcote,3,1396500,5.5,3070,3,1,1,302,,11364
Northcote,1,422000,5.5,3070,1,1,1,0,40,11364
Northcote,3,1474000,5.5,3070,3,1,0,304,131,11364
Northcote,3,1340000,5.5,3070,3,2,1,165,,11364
Northcote,3,980000,5.5,3070,3,1,0,279,,11364
Northcote,2,1035000,5.5,3070,2,1,2,243,102,11364
Northcote,2,460000,5.5,3070,2,1,1,0,65,11364
Northcote,3,1760000,5.5,3070,2,2,2,403,180,11364
Northcote,3,975000,5.5,3070,3,1,2,274,,11364
Northcote,2,1095000,5.5,3070,2,1,2,306,86,11364
Northcote,3,1121000,5.5,3070,3,1,0,0,,11364
Northcote,1,370000,5.5,3070,2,1,1,0,,11364
Northcote,3,1225000,5.5,3070,3,1,2,307,135,11364
Northcote,4,2004000,5.5,3070,3,2,1,569,,11364
Northcote,2,1211000,5.5,3070,2,1,1,178,100,11364
Northcote,5,4300000,5.5,3070,4,4,3,569,,11364
Northcote,3,1400000,5.5,3070,3,1,1,335,,11364
Northcote,2,770000,5.5,3070,2,1,1,129,115,11364
Northcote,3,1090000,5.5,3070,3,1,2,318,,11364
Northcote,4,1830000,5.5,3070,3,1,1,654,,11364
Northcote,3,1000000,5.5,3070,3,1,1,440,131,11364
Northcote,2,600000,5.5,3070,2,1,1,671,,11364
Northcote,2,692000,5.5,3070,2,1,1,0,,11364
Northcote,3,980000,5.5,3070,3,2,2,195,,11364
Northcote,4,1310000,5.5,3070,4,2,1,355,,11364
Northcote,2,1050000,5.5,3070,2,1,2,301,100,11364
Northcote,5,1700000,5.5,3070,5,3,1,450,265,11364
Northcote,3,2160000,5.5,3070,3,2,1,338,90,11364
Northcote,3,1610000,5.5,3070,3,1,2,501,,11364
Northcote,1,400000,5.5,3070,1,1,1,0,43,11364
Northcote,4,1420000,5.5,3070,3,1,1,465,137,11364
Northcote,4,1950000,5.5,3070,4,2,1,489,140,11364
Northcote,5,1820000,5.5,3070,5,3,2,344,230,11364
Northcote,4,1900000,5.5,3070,3,2,1,537,,11364
Northcote,3,1080000,5.5,3070,2,1,1,348,130,11364
Northcote,2,570000,5.5,3070,2,1,1,0,10,11364
Northcote,3,1450000,5.5,3070,3,1,1,489,,11364
Northcote,3,1400000,5.5,3070,3,1,2,582,,11364
Northcote,2,1340000,5.5,3070,2,1,1,297,108,11364
Northcote,1,340000,5.5,3070,1,1,1,0,,11364
Northcote,4,1300000,5.5,3070,4,3,2,187,,11364
Northcote,4,2340000,5.5,3070,4,2,3,824,231,11364
Northcote,2,1634000,5.5,3070,2,1,2,376,109,11364
Northcote,2,910000,5.5,3070,2,1,1,150,81,11364
Northcote,4,1650000,5.5,3070,4,1,1,382,168,11364
Northcote,3,1130000,5.5,3070,3,2,1,229,,11364
Northcote,4,3850000,5.5,3070,4,4,8,1390,,11364
Northcote,3,1510000,5.5,3070,3,1,3,327,165,11364
Northcote,3,1500000,5.5,3070,4,1,8,727,,11364
Northcote,4,2315000,5.5,3070,3,2,4,750,,11364
Oak Park,3,892000,11.5,3046,3,1,3,757,,2651
Oak Park,2,592000,11.5,3046,2,1,2,577,,2651
Oak Park,3,647000,11.5,3046,3,1,2,250,,2651
Oak Park,4,865000,11.5,3046,4,1,2,696,160,2651
Oak Park,4,1350000,11.5,3046,4,2,2,590,237,2651
Oak Park,2,476000,11.5,3046,2,1,1,189,85,2651
Oak Park,4,830000,11.5,3046,4,2,2,616,,2651
Oak Park,3,706000,11.5,3046,3,1,0,715,111,2651
Oak Park,4,920000,11.5,3046,4,2,2,780,179,2651
Oak Park,2,522000,11.5,3046,2,1,1,161,91,2651
Oak Park,3,358500,11.5,3046,3,1,1,0,,2651
Oak Park,4,690000,11.5,3046,3,1,1,553,137,2651
Oak Park,4,800000,11.5,3046,4,2,1,589,,2651
Oak Park,3,770000,11.5,3046,3,2,2,272,138,2651
Oak Park,5,1100000,11.5,3046,5,2,4,783,223,2651
Oak Park,3,727500,11.5,3046,3,1,2,719,,2651
Oak Park,3,925000,11.5,3046,3,1,4,815,,2651
Oak Park,2,475000,11.5,3046,2,1,1,118,113,2651
Oak Park,3,651000,11.5,3046,3,2,2,198,113,2651
Oak Park,3,770000,11.5,3046,3,2,2,264,,2651
Oak Park,3,900000,11.5,3046,3,1,1,705,,2651
Oak Park,3,815500,11.5,3046,3,2,2,790,165,2651
Oak Park,3,770000,11.5,3046,3,2,2,382,173,2651
Oak Park,2,585500,11.5,3046,2,1,1,161,86,2651
Oak Park,4,840000,11.5,3046,4,1,2,704,196,2651
Oak Park,4,1005000,11.5,3046,4,1,1,780,,2651
Oak Park,2,470000,11.5,3046,2,1,1,138,76,2651
Oak Park,3,810000,11.5,3046,3,1,3,763,93,2651
Oak Park,3,550000,11.5,3046,3,1,1,196,,2651
Oak Park,4,855333,11.5,3046,4,1,2,694,183,2651
Oak Park,5,900000,11.5,3046,5,2,2,568,260,2651
Oak Park,2,480000,11.5,3046,2,1,2,0,,2651
Oakleigh South,3,680000,14.7,3167,3,2,1,189,123,3692
Oakleigh South,3,981000,14.7,3167,3,1,2,646,,3692
Oakleigh South,4,876000,14.7,3167,4,2,1,535,,3692
Oakleigh South,3,875000,14.7,3167,3,2,1,258,105,3692
Oakleigh South,4,651000,14.7,3167,4,2,2,214,189,3692
Oakleigh South,3,802000,14.7,3167,1,1,2,533,120,3692
Oakleigh South,3,995000,14.7,3167,3,1,1,530,,3692
Oakleigh South,4,881500,14.7,3167,4,2,2,581,,3692
Oakleigh South,5,900000,14.7,3167,5,2,2,558,239,3692
Oakleigh South,3,782000,14.7,3167,3,2,2,0,,3692
Oakleigh South,2,580000,14.7,3167,2,1,2,428,,3692
Oakleigh South,3,937500,14.7,3167,3,1,2,530,,3692
Oakleigh South,3,1080000,14.7,3167,3,2,2,716,,3692
Oakleigh South,3,1000000,14.7,3167,3,2,2,575,120,3692
Oakleigh South,3,1235000,14.7,3167,3,1,4,743,,3692
Oakleigh South,4,801347,14.7,3167,4,2,1,567,164,3692
Oakleigh South,3,921000,14.7,3167,3,1,2,535,129,3692
Oakleigh South,6,1900000,14.7,3167,6,2,6,1200,181,3692
Oakleigh South,2,752500,14.7,3167,2,1,1,308,112,3692
Oakleigh South,4,800000,14.7,3167,4,2,2,558,,3692
Oakleigh South,3,800000,14.7,3167,3,1,2,252,,3692
Oakleigh South,3,1067000,14.7,3167,3,1,2,648,122,3692
Oakleigh South,4,1310000,14.7,3167,4,2,4,993,,3692
Oakleigh South,3,800000,14.7,3167,3,2,2,0,,3692
Oakleigh South,3,1260500,14.7,3167,3,1,1,774,107,3692
Oakleigh South,3,850500,14.7,3167,3,1,2,531,118,3692
Oakleigh South,2,625000,14.7,3167,2,1,1,204,,3692
Oakleigh South,3,980500,14.7,3167,3,2,2,727,,3692
Oakleigh South,3,1068000,14.7,3167,3,2,2,609,172,3692
Oakleigh South,4,937500,14.7,3167,4,2,2,539,226,3692
Oakleigh South,4,1126000,14.7,3167,4,2,2,530,242,3692
Oakleigh South,2,778000,14.7,3167,2,1,1,806,89,3692
Parkville,4,1230000,2.6,3052,4,2,2,357,249,2309
Parkville,3,1360000,2.6,3052,3,2,1,0,139,2309
Parkville,2,1805000,2.6,3052,2,1,1,187,102,2309
Parkville,1,352500,2.6,3052,1,1,1,0,,2309
Parkville,1,395000,2.6,3052,1,1,1,2469,,2309
Parkville,1,307000,2.6,3052,1,1,1,0,,2309
Parkville,2,2200000,2.6,3052,2,2,1,190,172,2309
Parkville,1,485000,2.6,3052,1,1,1,0,,2309
Parkville,4,1717500,2.6,3052,4,2,1,165,,2309
Parkville,2,1265000,2.6,3052,2,1,0,70,102,2309
Parkville,1,401000,2.6,3052,1,1,1,0,,2309
Parkville,4,2375000,2.6,3052,4,2,2,182,,2309
Parkville,2,1851000,2.6,3052,2,1,1,172,,2309
Parkville,2,734600,2.6,3052,2,2,1,2427,,2309
Parkville,4,1928000,2.6,3052,4,1,0,194,186,2309
Parkville,1,526000,2.6,3052,1,1,1,2488,50,2309
Parkville,3,2236000,2.6,3052,4,2,1,154,196,2309
Parkville,1,500000,2.6,3052,1,1,1,2431,,2309
Parkville,3,1403000,2.6,3052,3,2,2,2401,132,2309
Parkville,3,965000,2.6,3052,3,2,2,173,,2309
Parkville,3,1040000,2.6,3052,3,2,1,0,,2309
Parkville,1,526000,2.6,3052,1,1,1,0,,2309
Parkville,2,750000,2.6,3052,2,1,1,2193,,2309
Pascoe Vale,3,1120000,9.9,3044,2,1,2,50,141,7485
Pascoe Vale,3,770000,9.9,3044,3,1,4,560,120,7485
Pascoe Vale,2,915000,9.9,3044,2,1,3,629,,7485
Pascoe Vale,4,975000,9.9,3044,4,1,1,733,159,7485
Pascoe Vale,3,770000,9.9,3044,3,1,0,464,,7485
Pascoe Vale,3,780000,9.9,3044,3,1,1,446,115,7485
Pascoe Vale,3,600000,9.9,3044,3,1,1,204,124,7485
Pascoe Vale,3,1465000,9.9,3044,3,1,2,956,,7485
Pascoe Vale,4,955000,9.9,3044,4,2,2,686,135,7485
Pascoe Vale,3,767000,9.9,3044,3,1,1,505,,7485
Pascoe Vale,4,1196000,9.9,3044,4,2,2,559,281,7485
Pascoe Vale,3,731000,9.9,3044,3,1,2,568,111,7485
Pascoe Vale,2,555000,9.9,3044,2,1,2,336,,7485
Pascoe Vale,3,585000,9.9,3044,3,1,1,180,98,7485
Pascoe Vale,2,480000,9.9,3044,2,1,1,113,94,7485
Pascoe Vale,4,605000,9.9,3044,4,2,1,215,157,7485
Pascoe Vale,2,495000,9.9,3044,3,1,2,205,,7485
Pascoe Vale,3,738000,9.9,3044,3,1,1,821,106,7485
Pascoe Vale,2,386000,9.9,3044,2,1,1,111,67,7485
Pascoe Vale,2,452000,9.9,3044,2,1,1,159,87,7485
Pascoe Vale,3,522500,9.9,3044,3,1,1,192,121,7485
Pascoe Vale,2,601500,9.9,3044,2,1,1,253,,7485
Pascoe Vale,3,1305000,9.9,3044,3,1,1,735,,7485
Pascoe Vale,2,741000,9.9,3044,2,1,2,520,300,7485
Pascoe Vale,2,495000,9.9,3044,2,1,1,207,,7485
Pascoe Vale,5,1345000,9.9,3044,5,2,5,759,,7485
Pascoe Vale,2,530000,9.9,3044,2,1,1,156,98,7485
Pascoe Vale,3,815000,9.9,3044,2,1,1,438,94,7485
Pascoe Vale,4,930000,9.9,3044,4,1,3,746,,7485
Pascoe Vale,2,521500,9.9,3044,2,1,1,0,,7485
Pascoe Vale,4,730000,9.9,3044,4,1,3,683,,7485
Pascoe Vale,3,775000,9.9,3044,3,1,1,406,103,7485
Pascoe Vale,4,990000,9.9,3044,4,2,2,770,,7485
Pascoe Vale,5,950000,9.9,3044,5,2,2,705,166,7485
Pascoe Vale,2,915000,9.9,3044,2,1,3,629,,7485
Pascoe Vale,3,900000,9.9,3044,3,1,1,570,139,7485
Pascoe Vale,3,810000,9.9,3044,3,1,1,470,,7485
Pascoe Vale,2,920000,9.9,3044,2,1,2,650,,7485
Pascoe Vale,3,835000,9.9,3044,3,1,2,422,132,7485
Pascoe Vale,3,790000,9.9,3044,3,3,1,291,175,7485
Pascoe Vale,4,810000,9.9,3044,4,2,1,455,147,7485
Pascoe Vale,3,667500,9.9,3044,3,2,2,167,,7485
Pascoe Vale,2,500000,9.9,3044,2,1,1,147,109,7485
Pascoe Vale,2,485000,9.9,3044,2,1,1,139,74,7485
Pascoe Vale,2,488000,9.9,3044,3,1,2,219,84,7485
Pascoe Vale,3,900000,9.9,3044,3,2,2,608,168,7485
Pascoe Vale,2,680000,9.9,3044,2,1,2,590,95,7485
Pascoe Vale,3,683500,9.9,3044,3,1,2,590,,7485
Pascoe Vale,3,590000,9.9,3044,3,2,2,191,142,7485
Pascoe Vale,3,770000,9.9,3044,3,1,3,464,124,7485
Pascoe Vale,3,815000,9.9,3044,3,1,2,628,,7485
Pascoe Vale,3,975000,9.9,3044,3,1,3,686,151,7485
Pascoe Vale,4,970000,9.9,3044,3,2,1,535,154,7485
Pascoe Vale,3,515000,9.9,3044,3,1,2,0,,7485
Pascoe Vale,3,940000,9.9,3044,3,1,1,589,,7485
Pascoe Vale,3,600000,9.9,3044,3,3,1,205,107,7485
Pascoe Vale,2,510000,9.9,3044,2,1,1,110,91,7485
Pascoe Vale,3,750000,9.9,3044,3,2,2,540,146,7485
Pascoe Vale,4,822000,9.9,3044,4,2,2,250,194,7485
Pascoe Vale,3,983000,9.9,3044,3,1,2,650,,7485
Pascoe Vale,3,600000,9.9,3044,3,1,3,490,,7485
Pascoe Vale,4,640000,9.9,3044,3,2,2,353,,7485
Pascoe Vale,3,430000,9.9,3044,3,2,1,146,106,7485
Pascoe Vale,4,1350000,9.9,3044,4,2,2,646,287,7485
Pascoe Vale,4,780000,9.9,3044,4,1,1,556,,7485
Pascoe Vale,2,474000,9.9,3044,2,1,1,558,,7485
Pascoe Vale,2,810000,9.9,3044,2,1,1,783,94,7485
Pascoe Vale,4,723000,9.9,3044,4,1,2,485,,7485
Pascoe Vale,2,550500,9.9,3044,2,1,2,135,100,7485
Pascoe Vale,2,610000,9.9,3044,2,1,1,169,109,7485
Pascoe Vale,3,1000000,9.9,3044,3,1,2,858,,7485
Pascoe Vale,3,533000,9.9,3044,3,2,2,197,111,7485
Pascoe Vale,2,630000,9.9,3044,2,1,1,602,,7485
Pascoe Vale,2,410000,9.9,3044,2,1,1,105,88,7485
Pascoe Vale,3,600000,9.9,3044,3,1,4,557,111,7485
Pascoe Vale,3,616000,9.9,3044,3,1,1,190,108,7485
Pascoe Vale,3,792000,9.9,3044,3,1,2,582,,7485
Pascoe Vale,3,960000,9.9,3044,3,1,2,641,111,7485
Pascoe Vale,4,985000,9.9,3044,4,2,2,511,182,7485
Pascoe Vale,4,820000,9.9,3044,4,1,1,420,,7485
Pascoe Vale,3,670000,9.9,3044,3,1,1,596,145,7485
Pascoe Vale,2,855000,9.9,3044,2,1,2,659,,7485
Pascoe Vale,4,665000,9.9,3044,4,2,2,148,141,7485
Pascoe Vale,3,690000,9.9,3044,3,1,1,507,,7485
Pascoe Vale,3,880000,9.9,3044,3,2,2,588,106,7485
Pascoe Vale,3,700000,9.9,3044,3,1,2,449,104,7485
Pascoe Vale,3,600000,9.9,3044,3,2,1,122,139,7485
Pascoe Vale,3,721000,9.9,3044,3,1,2,542,,7485
Pascoe Vale,2,720000,9.9,3044,2,1,1,428,,7485
Pascoe Vale,4,910000,9.9,3044,4,2,0,934,,7485
Pascoe Vale,2,1570000,9.9,3044,2,1,1,746,265,7485
Pascoe Vale,2,525500,9.9,3044,2,1,1,111,84,7485
Pascoe Vale,3,612500,9.9,3044,3,1,1,522,132,7485
Pascoe Vale,1,248500,9.9,3044,1,1,1,49,49,7485
Pascoe Vale,3,960000,9.9,3044,3,2,2,501,501,7485
Pascoe Vale,2,1085000,9.9,3044,3,1,2,847,,7485
Pascoe Vale,3,650000,9.9,3044,3,2,1,266,,7485
Pascoe Vale,4,650000,9.9,3044,4,1,2,410,141,7485
Pascoe Vale,4,937000,9.9,3044,4,2,2,708,,7485
Pascoe Vale,2,360000,9.9,3044,2,1,1,119,,7485
Pascoe Vale,3,500000,9.9,3044,3,1,2,191,92,7485
Pascoe Vale,2,775000,9.9,3044,2,1,2,527,,7485
Pascoe Vale,3,599000,9.9,3044,3,1,1,534,100,7485
Port Melbourne,2,1100000,3.8,3207,2,2,1,0,,8648
Port Melbourne,2,1240000,3.8,3207,2,1,0,0,,8648
Port Melbourne,6,1800000,3.8,3207,6,4,2,353,,8648
Port Melbourne,3,1150000,3.8,3207,3,2,1,0,134,8648
Port Melbourne,3,985000,3.8,3207,3,1,0,171,167,8648
Port Melbourne,3,1200000,3.8,3207,3,2,2,0,139,8648
Port Melbourne,2,1340000,3.8,3207,2,2,2,21700,,8648
Port Melbourne,3,2200000,3.8,3207,3,2,0,250,280,8648
Port Melbourne,4,2105000,3.8,3207,4,2,3,611,181,8648
Port Melbourne,2,550000,3.8,3207,2,1,1,0,57,8648
Port Melbourne,2,1250000,3.8,3207,2,2,2,0,,8648
Port Melbourne,2,575000,3.8,3207,2,2,1,0,,8648
Port Melbourne,4,1915000,3.8,3207,4,3,1,323,237,8648
Port Melbourne,3,1630000,3.8,3207,3,2,2,135,135,8648
Port Melbourne,2,1000000,3.8,3207,2,2,0,96,108,8648
Port Melbourne,3,1470000,3.8,3207,3,1,0,153,109,8648
Port Melbourne,2,725000,3.8,3207,2,2,2,0,87,8648
Port Melbourne,2,1234500,3.8,3207,3,1,0,183,185,8648
Port Melbourne,2,600000,3.8,3207,2,1,1,0,74,8648
Port Melbourne,3,1342000,3.8,3207,3,2,2,173,137,8648
Port Melbourne,1,500000,3.8,3207,1,1,1,0,60,8648
Port Melbourne,2,795000,3.8,3207,2,2,1,579,84,8648
Port Melbourne,2,590000,3.8,3207,2,2,1,0,70,8648
Port Melbourne,4,1502000,3.8,3207,4,1,2,146,,8648
Port Melbourne,2,1100000,3.8,3207,2,2,1,0,110,8648
Port Melbourne,3,1421000,3.8,3207,3,2,1,215,,8648
Port Melbourne,2,845000,3.8,3207,2,2,2,2166,,8648
Port Melbourne,2,720000,3.8,3207,2,1,1,0,,8648
Port Melbourne,2,1275000,3.8,3207,2,2,1,115,115,8648
Port Melbourne,2,1000000,3.8,3207,2,1,1,90,106,8648
Port Melbourne,4,1820000,3.8,3207,4,2,1,212,158,8648
Port Melbourne,1,420000,3.8,3207,1,1,1,0,,8648
Port Melbourne,2,600000,3.8,3207,2,2,1,995,,8648
Port Melbourne,3,1916000,3.8,3207,2,2,1,190,,8648
Port Melbourne,1,577000,3.8,3207,1,1,1,0,,8648
Port Melbourne,2,655000,3.8,3207,2,2,1,0,83,8648
Port Melbourne,2,1016500,3.8,3207,2,1,1,131,,8648
Port Melbourne,2,1350000,3.8,3207,2,1,1,195,94,8648
Port Melbourne,3,1560000,3.8,3207,3,2,2,241,131,8648
Port Melbourne,2,1035000,3.8,3207,2,2,1,0,,8648
Port Melbourne,2,1070000,3.8,3207,2,2,1,0,,8648
Port Melbourne,2,1060000,3.8,3207,2,1,0,106,70,8648
Port Melbourne,2,1610000,3.8,3207,2,2,2,0,104,8648
Port Melbourne,2,1101000,3.8,3207,2,1,0,152,71,8648
Port Melbourne,2,880000,3.8,3207,2,1,2,163,83,8648
Port Melbourne,2,730000,3.8,3207,2,1,1,0,,8648
Port Melbourne,2,1080000,3.8,3207,2,1,0,105,70,8648
Port Melbourne,2,1115000,3.8,3207,2,1,0,120,76,8648
Port Melbourne,2,516000,3.8,3207,2,1,1,0,70,8648
Port Melbourne,3,1753000,3.8,3207,3,2,1,225,153,8648
Port Melbourne,2,825000,3.8,3207,2,1,0,111,,8648
Port Melbourne,2,820000,3.8,3207,2,2,2,2166,,8648
Port Melbourne,2,900000,3.8,3207,2,1,0,124,70,8648
Port Melbourne,5,2350000,3.8,3207,5,1,2,350,173,8648
Port Melbourne,3,1565000,3.8,3207,3,1,2,188,,8648
Port Melbourne,3,1670000,3.8,3207,3,2,1,140,169,8648
Port Melbourne,3,1402000,3.8,3207,3,1,0,108,106,8648
Port Melbourne,3,1570000,3.8,3207,3,2,1,210,211,8648
Port Melbourne,3,1515000,3.8,3207,3,2,0,211,,8648
Port Melbourne,2,1155000,3.8,3207,2,1,0,112,,8648
Port Melbourne,2,1150000,3.8,3207,2,1,0,82,90,8648
Port Melbourne,2,875000,3.8,3207,2,1,1,95,,8648
Port Melbourne,2,625000,3.8,3207,2,2,1,2166,,8648
Port Melbourne,3,1384000,3.8,3207,3,1,0,184,100,8648
Port Melbourne,2,1405000,3.8,3207,2,2,1,0,,8648
Port Melbourne,2,655000,3.8,3207,2,1,1,0,86,8648
Port Melbourne,1,456000,3.8,3207,1,1,1,0,63,8648
Port Melbourne,3,2260000,3.8,3207,3,2,2,0,450,8648
Port Melbourne,2,1130000,3.8,3207,1,1,0,112,,8648
Port Melbourne,3,1305000,3.8,3207,2,2,2,303,,8648
Port Melbourne,2,720000,3.8,3207,2,2,1,0,,8648
Port Melbourne,2,1130000,3.8,3207,2,1,1,159,,8648
Port Melbourne,2,520000,3.8,3207,1,1,1,0,70,8648
Port Melbourne,2,1250000,3.8,3207,2,2,2,0,,8648
Port Melbourne,1,470000,3.8,3207,1,1,1,0,62,8648
Port Melbourne,2,600000,3.8,3207,2,1,1,0,72,8648
Port Melbourne,2,670000,3.8,3207,2,1,1,0,71,8648
Port Melbourne,3,1100000,3.8,3207,3,1,0,103,,8648
Port Melbourne,2,1252000,3.8,3207,2,1,2,0,,8648
Port Melbourne,2,1010000,3.8,3207,2,1,1,139,,8648
Port Melbourne,2,779000,3.8,3207,2,1,1,0,,8648
Port Melbourne,2,790000,3.8,3207,2,1,1,108,,8648
Port Melbourne,1,455500,3.8,3207,1,1,1,0,,8648
Port Melbourne,2,1400000,3.8,3207,2,1,1,168,102,8648
Port Melbourne,3,1520000,3.8,3207,3,2,1,0,160,8648
Port Melbourne,3,1655000,3.8,3207,3,1,1,220,,8648
Port Melbourne,1,600000,3.8,3207,1,1,1,6866,63,8648
Port Melbourne,1,1014000,3.8,3207,3,1,0,151,,8648
Port Melbourne,3,1351000,3.8,3207,3,1,0,197,,8648
Port Melbourne,3,2460000,3.8,3207,3,2,2,5042,102,8648
Port Melbourne,1,540000,3.8,3207,1,1,1,0,,8648
Port Melbourne,3,3705000,3.8,3207,3,2,2,214,241,8648
Port Melbourne,2,1180000,3.8,3207,2,1,1,347,,8648
Port Melbourne,3,950000,3.8,3207,3,2,2,0,134,8648
Port Melbourne,3,1350000,3.8,3207,3,1,1,114,138,8648
Port Melbourne,3,2100000,3.8,3207,3,2,1,170,,8648
Port Melbourne,2,735000,3.8,3207,2,1,1,0,100,8648
Port Melbourne,1,400000,3.8,3207,1,1,1,0,64,8648
Port Melbourne,2,900000,3.8,3207,2,1,2,0,94,8648
Port Melbourne,1,470000,3.8,3207,1,1,1,0,,8648
Port Melbourne,4,2160000,3.8,3207,3,3,2,232,230,8648
Port Melbourne,3,1380000,3.8,3207,3,1,0,0,134,8648
Port Melbourne,3,1080000,3.8,3207,3,1,2,116,95,8648
Port Melbourne,3,1405000,3.8,3207,3,2,1,158,,8648
Prahran,2,650000,4.5,3181,2,1,1,0,,7717
Prahran,1,342000,4.5,3181,1,1,1,0,34,7717
Prahran,2,950000,4.5,3181,2,1,1,88,121,7717
Prahran,2,781000,4.5,3181,2,1,1,0,73,7717
Prahran,1,549800,4.5,3181,1,1,1,0,51,7717
Prahran,1,492000,4.5,3181,1,1,1,1768,45,7717
Prahran,1,500500,4.5,3181,1,1,1,0,64,7717
Prahran,3,1240000,4.5,3181,3,1,0,223,,7717
Prahran,3,1400000,4.5,3181,3,2,2,0,136,7717
Prahran,3,685000,4.5,3181,2,2,1,0,92,7717
Prahran,3,710000,4.5,3181,2,1,1,0,114,7717
Prahran,1,330000,4.5,3181,1,1,1,0,51,7717
Prahran,3,1430000,4.5,3181,3,1,0,135,,7717
Prahran,1,325000,4.5,3181,1,1,1,0,,7717
Prahran,3,1245000,4.5,3181,2,2,1,128,134,7717
Prahran,2,830000,4.5,3181,2,1,1,727,,7717
Prahran,2,1182500,4.5,3181,2,1,0,141,72,7717
Prahran,2,1303000,4.5,3181,2,1,0,288,160,7717
Prahran,2,1210000,4.5,3181,2,1,0,218,,7717
Prahran,1,482500,4.5,3181,2,1,1,443,50,7717
Prahran,3,1730000,4.5,3181,2,2,1,210,,7717
Prahran,2,1090000,4.5,3181,2,1,1,158,,7717
Prahran,3,1358000,4.5,3181,2,1,1,189,,7717
Prahran,2,585000,4.5,3181,2,1,1,0,87,7717
Prahran,2,1106000,4.5,3181,2,1,1,0,135,7717
Prahran,3,1650000,4.5,3181,3,3,1,209,,7717
Prahran,2,1590000,4.5,3181,2,1,2,308,107,7717
Prahran,2,590000,4.5,3181,2,1,1,356,,7717
Prahran,2,1055000,4.5,3181,2,1,0,203,85,7717
Prahran,3,1350000,4.5,3181,3,2,2,0,,7717
Prahran,2,700000,4.5,3181,2,1,1,0,,7717
Prahran,2,473000,4.5,3181,2,1,1,0,,7717
Prahran,3,1100000,4.5,3181,2,1,1,111,99,7717
Prahran,2,1200000,4.5,3181,2,3,1,91,,7717
Prahran,2,530000,4.5,3181,2,1,1,0,76,7717
Prahran,3,1651000,4.5,3181,3,1,2,294,,7717
Prahran,2,615000,4.5,3181,2,1,1,0,,7717
Prahran,2,1500000,4.5,3181,2,1,2,222,108,7717
Prahran,2,1460000,4.5,3181,2,1,2,227,,7717
Prahran,2,841000,4.5,3181,2,2,1,0,101,7717
Prahran,2,570000,4.5,3181,2,1,1,0,78,7717
Prahran,2,480000,4.5,3181,2,1,2,0,,7717
Prahran,2,1310000,4.5,3181,2,1,1,162,,7717
Prahran,3,1530000,4.5,3181,3,1,0,231,,7717
Prahran,2,560000,4.5,3181,2,1,1,0,71,7717
Prahran,2,1300000,4.5,3181,3,1,1,126,,7717
Prahran,2,815000,4.5,3181,2,1,0,96,71,7717
Prahran,2,765000,4.5,3181,2,1,0,98,,7717
Prahran,2,910000,4.5,3181,2,1,1,183,71,7717
Prahran,3,1450000,4.5,3181,3,2,3,1958,98,7717
Prahran,2,1540000,4.5,3181,2,2,1,113,104,7717
Prahran,3,1811000,4.5,3181,3,2,1,273,125,7717
Prahran,2,1180000,4.5,3181,2,1,0,214,215,7717
Prahran,2,510000,4.5,3181,2,1,1,0,,7717
Prahran,3,1015000,4.5,3181,3,3,1,0,,7717
Prahran,3,1720000,4.5,3181,3,2,2,183,200,7717
Prahran,3,1050000,4.5,3181,3,2,1,8216,130,7717
Prahran,2,1582000,4.5,3181,2,1,0,214,122,7717
Prahran,3,2385000,4.5,3181,3,2,2,217,,7717
Prahran,2,681000,4.5,3181,2,2,1,0,95,7717
Prahran,4,1820000,4.5,3181,4,1,1,305,,7717
Prahran,2,1305000,4.5,3181,2,1,1,131,79,7717
Prahran,3,1255000,4.5,3181,3,1,1,231,124,7717
Prahran,3,2180000,4.5,3181,2,2,2,238,153,7717
Prahran,2,712500,4.5,3181,2,2,1,0,,7717
Prahran,3,1720000,4.5,3181,3,2,1,272,163,7717
Prahran,2,1021000,4.5,3181,2,1,1,175,,7717
Prahran,3,1220000,4.5,3181,3,2,1,112,100,7717
Prahran,1,240000,4.5,3181,1,1,1,0,,7717
Prahran,2,1500000,4.5,3181,2,1,2,236,,7717
Prahran,3,1612000,4.5,3181,3,2,0,146,139,7717
Prahran,3,1442000,4.5,3181,3,1,2,199,,7717
Preston,3,1250000,8.8,3072,3,1,2,644,141,14577
Preston,3,855000,8.8,3072,3,1,2,584,,14577
Preston,4,930000,8.8,3072,4,2,2,604,180,14577
Preston,4,900000,8.8,3072,4,2,1,530,,14577
Preston,4,1004000,8.8,3072,3,0,0,650,,14577
Preston,3,930000,8.8,3072,3,1,2,518,,14577
Preston,3,1200000,8.8,3072,3,2,1,465,,14577
Preston,3,721000,8.8,3072,3,1,1,581,,14577
Preston,3,751000,8.8,3072,3,1,0,148,3,14577
Preston,2,835000,8.8,3072,2,1,1,490,,14577
Preston,3,637000,8.8,3072,3,1,2,327,,14577
